id,neighbourhood_cleansed,latitude,longitude
6.87E+17,Downtown,49.27538,-123.12691
6.88E+17,Grandview-Woodland,49.2796307,-123.0694956
6.88E+17,West End,49.28488186,-123.1398373
6.88E+17,West End,49.28624587,-123.1290228
6.88E+17,South Cambie,49.24639362,-123.1188239
6.88E+17,Downtown,49.2792813,-123.1065474
6.88E+17,Mount Pleasant,49.26166,-123.09056
6.88E+17,Kensington-Cedar Cottage,49.23408,-123.06162
6.88E+17,South Cambie,49.24710303,-123.1165661
6.88E+17,South Cambie,49.24599184,-123.1189974
6.88E+17,South Cambie,49.24573348,-123.1201595
6.89E+17,Renfrew-Collingwood,49.2427,-123.05316
6.89E+17,Downtown,49.27407,-123.12613
6.89E+17,Sunset,49.21454,-123.09441
6.89E+17,Arbutus Ridge,49.24166,-123.15877
6.89E+17,Kerrisdale,49.22886,-123.15999
6.89E+17,Riley Park,49.25646,-123.0925
6.89E+17,Kitsilano,49.26975,-123.16387
6.89E+17,Downtown,49.27829,-123.12081
6.89E+17,Kensington-Cedar Cottage,49.23347,-123.06158
6.89E+17,Kitsilano,49.272266,-123.1523703
6.89E+17,Downtown,49.27777725,-123.1081408
6.89E+17,Kensington-Cedar Cottage,49.24768,-123.08842
6.89E+17,Hastings-Sunrise,49.28175,-123.02368
6.90E+17,Kensington-Cedar Cottage,49.24534932,-123.0681567
6.90E+17,West End,49.28063,-123.12728
6.90E+17,Downtown,49.27915,-123.12484
6.90E+17,Kensington-Cedar Cottage,49.2342,-123.06284
6.90E+17,South Cambie,49.25689,-123.12505
6.90E+17,Renfrew-Collingwood,49.25183,-123.0507
6.90E+17,Kensington-Cedar Cottage,49.23407,-123.06335
6.90E+17,Downtown,49.27388,-123.12861
6.90E+17,Grandview-Woodland,49.28411,-123.06807
6.91E+17,South Cambie,49.2559229,-123.1210655
6.91E+17,Downtown,49.28046,-123.10816
6.91E+17,Downtown,49.2911436,-123.130121
6.91E+17,Downtown,49.27862,-123.11925
6.91E+17,Downtown,49.27604039,-123.1334279
6.91E+17,Downtown,49.27775,-123.13106
6.91E+17,Kitsilano,49.26137,-123.14703
6.91E+17,Downtown,49.27868,-123.10825
6.91E+17,Downtown,49.28552904,-123.1086685
6.92E+17,Kensington-Cedar Cottage,49.25436,-123.07407
6.92E+17,Mount Pleasant,49.25916,-123.10919
6.92E+17,Mount Pleasant,49.2596079,-123.1102483
6.92E+17,Kensington-Cedar Cottage,49.23429,-123.06165
6.92E+17,Kensington-Cedar Cottage,49.23357,-123.06357
6.92E+17,Kensington-Cedar Cottage,49.234,-123.06169
6.92E+17,Kensington-Cedar Cottage,49.23408,-123.06201
6.92E+17,Downtown,49.27561,-123.13032
6.92E+17,Marpole,49.21665,-123.13265
6.92E+17,Oakridge,49.23047,-123.11447
6.92E+17,Kerrisdale,49.2287,-123.16146
6.93E+17,Downtown,49.27428,-123.12665
6.93E+17,Arbutus Ridge,49.25631,-123.15772
6.93E+17,Kensington-Cedar Cottage,49.24358,-123.05691
6.93E+17,Downtown,49.2751253,-123.1328623
6.93E+17,Downtown,49.2796404,-123.1088566
6.94E+17,Downtown,49.28024,-123.11693
6.94E+17,Marpole,49.21587,-123.12689
6.94E+17,Kitsilano,49.2588,-123.15313
6.94E+17,West Point Grey,49.2620524,-123.1963987
6.94E+17,Downtown,49.27918,-123.1085
6.94E+17,Downtown,49.27671201,-123.1271659
6.94E+17,Killarney,49.2055513,-123.0304607
6.94E+17,Downtown,49.28536,-123.10756
6.94E+17,Downtown,49.28642,-123.12405
6.94E+17,Riley Park,49.25312,-123.09048
6.94E+17,Dunbar Southlands,49.248777,-123.1816073
6.94E+17,Kensington-Cedar Cottage,49.25615,-123.0673
6.94E+17,Hastings-Sunrise,49.26529,-123.03594
6.94E+17,Downtown,49.2744995,-123.1278499
6.94E+17,Riley Park,49.25551,-123.10429
6.94E+17,Downtown Eastside,49.28314502,-123.0997531
6.95E+17,Hastings-Sunrise,49.26352,-123.03418
6.95E+17,Downtown,49.27568,-123.11325
6.95E+17,West End,49.28038,-123.13449
6.95E+17,Riley Park,49.25481,-123.09012
6.95E+17,Kensington-Cedar Cottage,49.25484,-123.08987
6.95E+17,Mount Pleasant,49.26511,-123.10141
6.95E+17,Downtown Eastside,49.27615442,-123.1005925
6.95E+17,Kensington-Cedar Cottage,49.23561,-123.08572
6.95E+17,Kensington-Cedar Cottage,49.23447,-123.08706
6.95E+17,Dunbar Southlands,49.2554,-123.1908
6.96E+17,Kensington-Cedar Cottage,49.2369961,-123.0710575
6.96E+17,Marpole,49.21309,-123.12802
6.96E+17,Downtown Eastside,49.28185,-123.10527
6.96E+17,Downtown,49.27933,-123.1276
6.96E+17,Killarney,49.231,-123.02571
6.96E+17,Downtown,49.28988,-123.12518
6.96E+17,Downtown,49.274923,-123.1311711
6.96E+17,Downtown,49.27554,-123.13015
6.96E+17,Downtown,49.274923,-123.1311711
6.96E+17,Downtown,49.27408,-123.1163
6.97E+17,Kensington-Cedar Cottage,49.2364,-123.08744
6.97E+17,Downtown,49.2814341,-123.1251497
6.97E+17,Kerrisdale,49.22696,-123.16006
6.97E+17,Kerrisdale,49.22767,-123.15979
6.97E+17,Kerrisdale,49.2273,-123.16012
6.97E+17,Downtown,49.2792813,-123.1065474
6.97E+17,Kensington-Cedar Cottage,49.23422,-123.0622
6.98E+17,Kitsilano,49.27132,-123.17972
6.98E+17,Kerrisdale,49.22769,-123.1616
6.98E+17,Kerrisdale,49.2312,-123.1629
6.98E+17,Mount Pleasant,49.26511,-123.08499
6.98E+17,Kerrisdale,49.22907,-123.16045
6.98E+17,Kitsilano,49.26742,-123.18105
6.98E+17,West End,49.28181,-123.13104
6.98E+17,Grandview-Woodland,49.26926,-123.07456
6.98E+17,Kensington-Cedar Cottage,49.23412,-123.06218
6.99E+17,Riley Park,49.2534866,-123.1015492
6.99E+17,Downtown,49.27874281,-123.1073346
6.99E+17,Kitsilano,49.25827396,-123.1544837
6.99E+17,Downtown,49.27921,-123.10876
6.99E+17,Marpole,49.2088,-123.13553
6.99E+17,West End,49.2814,-123.1296
6.99E+17,Sunset,49.22894,-123.07835
6.99E+17,Strathcona,49.2687,-123.0989
7.00E+17,West End,49.27882,-123.1308
7.00E+17,Marpole,49.20667,-123.13561
7.00E+17,Marpole,49.20659,-123.13618
7.00E+17,Marpole,49.20662,-123.13646
7.00E+17,Mount Pleasant,49.25877,-123.09331
7.00E+17,Mount Pleasant,49.26039,-123.09304
7.00E+17,Mount Pleasant,49.2653563,-123.0997028
7.00E+17,Downtown,49.2789066,-123.1079972
7.01E+17,West Point Grey,49.26105,-123.18639
7.01E+17,Downtown,49.27396,-123.13187
7.01E+17,Mount Pleasant,49.25922,-123.10925
7.01E+17,Riley Park,49.24961,-123.09073
7.02E+17,Downtown,49.2780462,-123.1303366
7.02E+17,Downtown,49.27707,-123.1309
7.02E+17,Downtown,49.27514,-123.13356
7.02E+17,Renfrew-Collingwood,49.24622,-123.04996
7.02E+17,Downtown Eastside,49.28344,-123.10905
7.02E+17,Downtown,49.27816,-123.12116
7.02E+17,Kerrisdale,49.22009,-123.14796
7.02E+17,Victoria-Fraserview,49.23082658,-123.0688433
7.02E+17,West End,49.27662738,-123.1344736
7.02E+17,Downtown,49.27427,-123.11611
7.02E+17,Victoria-Fraserview,49.22522,-123.06815
7.03E+17,Renfrew-Collingwood,49.24495,-123.04463
7.03E+17,Kensington-Cedar Cottage,49.25286,-123.08731
7.03E+17,Mount Pleasant,49.26051,-123.11124
7.03E+17,Renfrew-Collingwood,49.25146,-123.0503
7.03E+17,Mount Pleasant,49.25989,-123.10937
7.03E+17,Mount Pleasant,49.26037,-123.11118
7.03E+17,Oakridge,49.2266631,-123.1132735
7.04E+17,Downtown,49.27979,-123.1168
7.04E+17,Kerrisdale,49.22399056,-123.1499033
7.04E+17,Mount Pleasant,49.2598,-123.10894
7.04E+17,Mount Pleasant,49.25949,-123.10944
7.04E+17,West End,49.28004,-123.1302
7.04E+17,Downtown,49.28014,-123.12195
7.04E+17,Mount Pleasant,49.26905133,-123.1010794
7.04E+17,Renfrew-Collingwood,49.23958,-123.03123
7.04E+17,Downtown Eastside,49.28109754,-123.0827237
7.04E+17,Downtown,49.27994,-123.10857
7.04E+17,Marpole,49.212925,-123.138268
7.05E+17,Grandview-Woodland,49.26767,-123.06157
7.05E+17,Downtown,49.27382,-123.11545
7.05E+17,Mount Pleasant,49.26108,-123.1027
7.05E+17,Oakridge,49.22853,-123.13437
7.05E+17,West End,49.27962,-123.13028
7.05E+17,Marpole,49.21877,-123.14081
7.06E+17,Dunbar Southlands,49.23582,-123.18953
7.06E+17,Grandview-Woodland,49.27188,-123.06737
7.06E+17,Hastings-Sunrise,49.2724,-123.05296
7.06E+17,Renfrew-Collingwood,49.24035,-123.02631
7.07E+17,Downtown,49.27942,-123.1193
7.07E+17,Downtown,49.27486021,-123.1236314
7.07E+17,Kensington-Cedar Cottage,49.23465,-123.06059
7.07E+17,Downtown Eastside,49.28055415,-123.0816887
7.07E+17,Downtown,49.27407,-123.12682
7.07E+17,West End,49.2855514,-123.1238497
7.08E+17,Kitsilano,49.27078,-123.1808
7.08E+17,Riley Park,49.25179,-123.10887
7.08E+17,West End,49.27654,-123.13401
7.09E+17,Grandview-Woodland,49.2861,-123.05978
7.09E+17,Downtown,49.27849,-123.10767
7.09E+17,West End,49.2863,-123.12694
7.09E+17,Downtown,49.2749198,-123.1150309
7.10E+17,Downtown,49.28439,-123.11686
7.10E+17,Downtown Eastside,49.28294,-123.10235
7.10E+17,Downtown,49.2760018,-123.1344173
7.10E+17,Downtown,49.27842,-123.12856
7.10E+17,Downtown,49.27595,-123.13229
7.10E+17,Downtown,49.27984,-123.10858
7.10E+17,South Cambie,49.23981868,-123.1183136
7.10E+17,West End,49.2928,-123.13564
7.11E+17,Downtown,49.27894,-123.12771
7.11E+17,Kitsilano,49.26485,-123.14723
7.11E+17,Downtown,49.27916,-123.12584
7.11E+17,Mount Pleasant,49.25918,-123.08741
7.11E+17,West End,49.28432,-123.13733
7.11E+17,Downtown,49.2771293,-123.1286393
7.11E+17,West End,49.28579,-123.1251
7.11E+17,Kensington-Cedar Cottage,49.24470866,-123.0808519
7.11E+17,Kensington-Cedar Cottage,49.24956,-123.08582
7.11E+17,Downtown,49.2778214,-123.1296535
7.11E+17,Downtown,49.27877,-123.12912
7.11E+17,Sunset,49.22558,-123.08871
7.11E+17,Downtown Eastside,49.27926,-123.09824
7.11E+17,Shaughnessy,49.2381037,-123.12924
7.11E+17,Killarney,49.23031,-123.024
7.12E+17,Downtown,49.2768,-123.11732
7.12E+17,Downtown Eastside,49.27953,-123.09825
7.12E+17,Riley Park,49.24319,-123.10276
7.12E+17,Grandview-Woodland,49.27284,-123.06866
7.12E+17,Downtown,49.27696,-123.12491
7.12E+17,Downtown,49.27935304,-123.1065769
7.12E+17,Renfrew-Collingwood,49.24632,-123.02841
7.13E+17,Downtown,49.27981,-123.10689
7.13E+17,Downtown,49.2783,-123.12993
7.13E+17,Kitsilano,49.26688,-123.14902
7.13E+17,Downtown,49.2796404,-123.1088566
7.13E+17,Downtown Eastside,49.2813495,-123.0827452
7.13E+17,Riley Park,49.25135983,-123.0966825
7.13E+17,Dunbar Southlands,49.2473616,-123.1958582
7.13E+17,Dunbar Southlands,49.2473616,-123.1958582
7.13E+17,Shaughnessy,49.25,-123.13785
7.13E+17,Dunbar Southlands,49.2473616,-123.1958582
7.13E+17,Dunbar Southlands,49.2473616,-123.1958582
7.13E+17,Marpole,49.21288,-123.12334
7.14E+17,Kitsilano,49.26422,-123.16614
7.14E+17,Fairview,49.25966,-123.12825
7.14E+17,Downtown Eastside,49.28195,-123.10587
7.14E+17,Kensington-Cedar Cottage,49.25133,-123.06255
7.14E+17,Downtown Eastside,49.28301,-123.10362
7.14E+17,Downtown,49.28866,-123.12741
7.15E+17,South Cambie,49.25482,-123.12428
7.15E+17,Kerrisdale,49.22766,-123.15956
7.15E+17,Kensington-Cedar Cottage,49.25167,-123.08433
7.15E+17,Dunbar Southlands,49.24794,-123.19496
7.15E+17,West End,49.28243,-123.12462
7.15E+17,Downtown,49.27524,-123.12881
7.15E+17,Downtown,49.2775823,-123.1304683
7.15E+17,Riley Park,49.24813,-123.0908
7.15E+17,Downtown Eastside,49.28061,-123.08685
7.15E+17,Grandview-Woodland,49.28098,-123.05676
7.15E+17,Downtown,49.27737,-123.11834
7.15E+17,Downtown,49.27807,-123.13063
7.15E+17,Mount Pleasant,49.27191,-123.10535
7.15E+17,Downtown,49.28014,-123.11657
7.15E+17,Downtown,49.2788,-123.12338
7.15E+17,Dunbar Southlands,49.23594,-123.17362
7.15E+17,West Point Grey,49.26151,-123.19048
7.16E+17,Marpole,49.2162,-123.13245
7.16E+17,Arbutus Ridge,49.23577,-123.16737
7.16E+17,Downtown,49.27623,-123.12513
7.16E+17,West End,49.28745,-123.13017
7.16E+17,Downtown,49.2792118,-123.1214803
7.17E+17,Downtown Eastside,49.28177,-123.08409
7.17E+17,Kitsilano,49.26254,-123.18302
7.17E+17,Victoria-Fraserview,49.22461,-123.06656
7.17E+17,Victoria-Fraserview,49.22866,-123.05637
7.17E+17,Downtown,49.27857,-123.12915
7.17E+17,Sunset,49.23276,-123.10358
7.17E+17,Dunbar Southlands,49.23781,-123.17386
7.17E+17,Downtown,49.27479,-123.12346
7.17E+17,Grandview-Woodland,49.27233,-123.07176
7.18E+17,Mount Pleasant,49.2649756,-123.0864319
7.18E+17,Kitsilano,49.26067902,-123.1645359
7.18E+17,Grandview-Woodland,49.27492,-123.07248
7.18E+17,Downtown,49.28021,-123.10735
7.18E+17,Downtown,49.27659,-123.12875
7.18E+17,Dunbar Southlands,49.2381,-123.17274
7.18E+17,Dunbar Southlands,49.23647,-123.17216
7.18E+17,Kitsilano,49.26469498,-123.1563031
7.18E+17,Dunbar Southlands,49.23808,-123.17287
7.19E+17,West Point Grey,49.26641,-123.21435
7.19E+17,West Point Grey,49.26264,-123.19019
7.19E+17,Hastings-Sunrise,49.27048,-123.03496
7.19E+17,Downtown,49.27885,-123.10844
7.19E+17,Kensington-Cedar Cottage,49.23927,-123.0603
7.19E+17,Arbutus Ridge,49.25432598,-123.1744372
7.20E+17,Dunbar Southlands,49.23581,-123.17355
7.20E+17,Downtown,49.2785,-123.10635
7.20E+17,Kensington-Cedar Cottage,49.25146,-123.06384
7.20E+17,Downtown,49.2796404,-123.1088566
7.20E+17,Hastings-Sunrise,49.27818,-123.05522
7.20E+17,Downtown,49.27771,-123.12943
7.20E+17,West End,49.2931624,-123.1353359
7.20E+17,Kitsilano,49.26292,-123.16055
7.20E+17,Killarney,49.20680645,-123.055218
7.20E+17,Downtown,49.27977108,-123.1265951
7.20E+17,Oakridge,49.2312,-123.13505
7.21E+17,Downtown Eastside,49.28004,-123.09381
7.21E+17,Downtown,49.27608,-123.11463
7.21E+17,Downtown,49.28105,-123.10974
7.21E+17,Downtown,49.27634,-123.13044
7.21E+17,Riley Park,49.24556,-123.10977
7.21E+17,Mount Pleasant,49.26555312,-123.0991383
7.21E+17,Downtown,49.27707,-123.12883
7.22E+17,Downtown,49.27656,-123.12924
7.22E+17,Downtown Eastside,49.28326,-123.10104
7.22E+17,West End,49.28118,-123.12627
7.22E+17,West End,49.28735,-123.12753
7.22E+17,West Point Grey,49.26442,-123.21504
7.22E+17,Downtown,49.27693,-123.11695
7.22E+17,West Point Grey,49.25828929,-123.2017112
7.22E+17,Hastings-Sunrise,49.27708,-123.0328
7.22E+17,Mount Pleasant,49.26433,-123.08299
7.23E+17,Downtown Eastside,49.28327,-123.10622
7.23E+17,Hastings-Sunrise,49.2784605,-123.0349877
7.23E+17,Grandview-Woodland,49.2823,-123.06708
7.24E+17,West End,49.29155,-123.13841
7.24E+17,Kensington-Cedar Cottage,49.25316,-123.08
7.25E+17,Downtown,49.27959,-123.12045
7.25E+17,Sunset,49.22113,-123.09724
7.25E+17,Downtown,49.27684,-123.13047
7.25E+17,Riley Park,49.25377,-123.1116
7.25E+17,Downtown,49.27824,-123.1088
7.25E+17,Grandview-Woodland,49.2768292,-123.064404
7.25E+17,Downtown,49.27897,-123.12765
7.25E+17,Downtown,49.27947,-123.12842
7.25E+17,Downtown,49.2793016,-123.1078507
7.25E+17,Riley Park,49.2441317,-123.096295
7.26E+17,Downtown,49.28308,-123.1175
7.26E+17,Downtown,49.2788408,-123.107399
7.26E+17,Marpole,49.21624371,-123.106413
7.26E+17,Hastings-Sunrise,49.26388,-123.05132
7.26E+17,Downtown,49.27685,-123.12028
7.26E+17,Killarney,49.20499,-123.0271
7.26E+17,Victoria-Fraserview,49.22103584,-123.0671818
7.26E+17,Downtown,49.28735,-123.11649
7.27E+17,Kensington-Cedar Cottage,49.2434444,-123.0798252
7.27E+17,Sunset,49.2304241,-123.0889357
7.27E+17,Downtown Eastside,49.28229191,-123.0921037
7.27E+17,West End,49.28112,-123.12627
7.27E+17,Sunset,49.22146,-123.10051
7.27E+17,Sunset,49.2203821,-123.1015606
7.27E+17,Downtown,49.28797,-123.12613
7.27E+17,Downtown,49.28062,-123.108
7.27E+17,Downtown,49.27982,-123.12286
7.27E+17,Dunbar Southlands,49.2362,-123.17222
7.27E+17,Renfrew-Collingwood,49.23929,-123.03144
7.28E+17,Renfrew-Collingwood,49.24128,-123.03118
7.28E+17,Renfrew-Collingwood,49.24164,-123.02987
7.28E+17,Killarney,49.22644,-123.02897
7.28E+17,Renfrew-Collingwood,49.24576,-123.05164
7.28E+17,Kensington-Cedar Cottage,49.25186,-123.07464
7.29E+17,Downtown,49.27929,-123.12685
7.29E+17,Killarney,49.22568,-123.03173
7.29E+17,Fairview,49.26380425,-123.1405309
7.29E+17,Kensington-Cedar Cottage,49.24437,-123.07926
7.29E+17,Dunbar Southlands,49.23341,-123.19374
7.29E+17,Downtown,49.2778214,-123.1296535
7.29E+17,Downtown,49.2749198,-123.1150309
7.29E+17,Downtown,49.2890306,-123.1262597
7.30E+17,Downtown,49.27592,-123.13221
7.30E+17,Downtown Eastside,49.28039,-123.08302
7.30E+17,Kitsilano,49.26916,-123.14645
7.30E+17,West Point Grey,49.26274,-123.2033
7.30E+17,Fairview,49.26052,-123.13973
7.30E+17,Renfrew-Collingwood,49.24574,-123.02553
7.30E+17,Downtown,49.2792813,-123.1065474
7.30E+17,West Point Grey,49.25841,-123.214
7.30E+17,West Point Grey,49.25856,-123.21054
7.30E+17,West Point Grey,49.25889,-123.21045
7.30E+17,Kitsilano,49.26007,-123.15489
7.30E+17,Dunbar Southlands,49.23648,-123.17439
7.30E+17,Downtown,49.27669,-123.1296
7.30E+17,Kensington-Cedar Cottage,49.24663,-123.0853
7.30E+17,Downtown,49.27981,-123.10768
7.30E+17,Fairview,49.2637,-123.12037
7.31E+17,Downtown,49.27849441,-123.1055562
7.31E+17,Mount Pleasant,49.2595,-123.08263
7.31E+17,Kitsilano,49.27069,-123.14874
7.31E+17,Strathcona,49.28493013,-123.0990054
7.31E+17,Downtown Eastside,49.27525,-123.09888
7.31E+17,Downtown,49.27561,-123.12745
7.32E+17,Fairview,49.26723,-123.12758
7.32E+17,Downtown Eastside,49.27976,-123.09797
7.32E+17,West End,49.29011,-123.13916
7.32E+17,Marpole,49.21382,-123.13736
7.32E+17,Downtown Eastside,49.2812772,-123.083988
7.32E+17,Dunbar Southlands,49.23709,-123.17345
7.32E+17,Killarney,49.20742,-123.02554
7.32E+17,Downtown,49.2817513,-123.1238095
7.32E+17,Downtown,49.2792118,-123.1214803
7.32E+17,West Point Grey,49.26449183,-123.213801
7.32E+17,Oakridge,49.23196,-123.12989
7.32E+17,Downtown Eastside,49.27742,-123.1004
7.32E+17,Grandview-Woodland,49.26499,-123.06323
7.32E+17,Downtown,49.27893,-123.12512
7.33E+17,Sunset,49.229386,-123.0775235
7.33E+17,Dunbar Southlands,49.24977,-123.18131
7.33E+17,Downtown,49.27716748,-123.108892
7.33E+17,Dunbar Southlands,49.24926,-123.1827
7.33E+17,Downtown,49.27738,-123.11765
7.33E+17,Mount Pleasant,49.267,-123.09922
7.33E+17,South Cambie,49.2458877,-123.1168432
7.34E+17,West End,49.27945,-123.12932
7.34E+17,Kensington-Cedar Cottage,49.24454,-123.08008
7.34E+17,Killarney,49.20405,-123.02558
7.34E+17,Downtown Eastside,49.28033,-123.10972
7.34E+17,Kitsilano,49.26091,-123.1646
7.34E+17,Riley Park,49.2540921,-123.1086151
7.35E+17,Mount Pleasant,49.26166,-123.10002
7.35E+17,Dunbar Southlands,49.23748,-123.19504
7.35E+17,Sunset,49.22631071,-123.0983573
7.36E+17,Kitsilano,49.2635463,-123.1752305
7.36E+17,Renfrew-Collingwood,49.23938,-123.04722
7.36E+17,Kerrisdale,49.21631,-123.1547
7.36E+17,Renfrew-Collingwood,49.23818,-123.03354
7.36E+17,Downtown,49.27538,-123.11654
7.36E+17,Renfrew-Collingwood,49.23748,-123.05686
7.36E+17,Downtown,49.27847,-123.10584
7.36E+17,Downtown,49.27916,-123.10899
7.36E+17,Killarney,49.2290898,-123.0281454
7.36E+17,Shaughnessy,49.23612,-123.13125
7.37E+17,Fairview,49.26603,-123.1343
7.37E+17,Downtown,49.2778214,-123.1296535
7.37E+17,Downtown,49.27397,-123.12664
7.37E+17,Downtown,49.27545,-123.12869
7.37E+17,Kensington-Cedar Cottage,49.24850115,-123.0768138
7.38E+17,West Point Grey,49.25932564,-123.1962105
7.38E+17,Dunbar Southlands,49.24993,-123.18261
7.38E+17,Shaughnessy,49.23709,-123.14035
7.38E+17,Downtown,49.27889,-123.10827
7.38E+17,Oakridge,49.22826,-123.13151
7.38E+17,Shaughnessy,49.23706,-123.13825
7.39E+17,Arbutus Ridge,49.25575,-123.1532
7.39E+17,South Cambie,49.24255,-123.11952
7.39E+17,Oakridge,49.23338,-123.11212
7.39E+17,Kensington-Cedar Cottage,49.25066,-123.08516
7.39E+17,West End,49.28198,-123.12592
7.40E+17,Riley Park,49.2534991,-123.1018203
7.40E+17,Downtown,49.2792118,-123.1214803
7.40E+17,Downtown,49.27623,-123.12038
7.40E+17,Downtown,49.27728,-123.13039
7.40E+17,Hastings-Sunrise,49.27852542,-123.0448188
7.40E+17,Shaughnessy,49.2569327,-123.1477243
7.40E+17,Mount Pleasant,49.25868,-123.11148
7.40E+17,Downtown,49.27485,-123.1165
7.40E+17,Marpole,49.21139,-123.14682
7.41E+17,Fairview,49.26606,-123.1293
7.41E+17,Downtown,49.2804691,-123.1188964
7.41E+17,West End,49.2916751,-123.1332321
7.41E+17,Marpole,49.21152,-123.13518
7.41E+17,Downtown,49.2722818,-123.1201794
7.41E+17,Downtown,49.2782434,-123.1209497
7.41E+17,Oakridge,49.23198,-123.11403
7.41E+17,Victoria-Fraserview,49.22992,-123.07632
7.41E+17,Kensington-Cedar Cottage,49.24503,-123.06252
7.42E+17,Downtown,49.27905806,-123.1087217
7.42E+17,Downtown,49.27833,-123.12871
7.42E+17,Downtown Eastside,49.27777337,-123.0987995
7.42E+17,Arbutus Ridge,49.2551961,-123.1654553
7.42E+17,Downtown,49.2800443,-123.108618
7.42E+17,Victoria-Fraserview,49.21769,-123.07595
7.42E+17,Downtown,49.28075,-123.12471
7.42E+17,Sunset,49.2195,-123.07763
7.42E+17,Dunbar Southlands,49.24964,-123.18106
7.43E+17,Dunbar Southlands,49.24759,-123.18202
7.43E+17,Downtown,49.2768757,-123.1272035
7.43E+17,Renfrew-Collingwood,49.24591,-123.04992
7.43E+17,Kensington-Cedar Cottage,49.25246,-123.07771
7.43E+17,Victoria-Fraserview,49.21858,-123.067
7.44E+17,Sunset,49.22743,-123.09422
7.44E+17,Sunset,49.22894,-123.09289
7.44E+17,Kitsilano,49.2722672,-123.1510734
7.44E+17,Grandview-Woodland,49.27041,-123.0718
7.44E+17,West End,49.28965666,-123.1314833
7.44E+17,West End,49.28224,-123.1394
7.45E+17,Arbutus Ridge,49.24201,-123.16191
7.45E+17,Downtown,49.27787,-123.11122
7.45E+17,West End,49.28438,-123.1353
7.45E+17,Downtown,49.27666,-123.12765
7.45E+17,Downtown,49.27742,-123.12774
7.45E+17,West End,49.28631,-123.13794
7.45E+17,Kitsilano,49.26135,-123.14959
7.45E+17,West End,49.28628,-123.13793
7.45E+17,West End,49.28612,-123.13754
7.45E+17,West End,49.28656,-123.13965
7.45E+17,Downtown,49.2745482,-123.127821
7.45E+17,West End,49.28493,-123.13923
7.45E+17,West End,49.28593,-123.13764
7.45E+17,Grandview-Woodland,49.27169,-123.06419
7.45E+17,West Point Grey,49.26279,-123.2041
7.45E+17,Downtown,49.28008281,-123.1079339
7.45E+17,West End,49.28626,-123.13759
7.45E+17,West End,49.28636,-123.13941
7.45E+17,West End,49.28598,-123.13963
7.45E+17,West End,49.28634,-123.13945
7.46E+17,Kensington-Cedar Cottage,49.25356,-123.08267
7.46E+17,West End,49.28485,-123.13942
7.46E+17,Kensington-Cedar Cottage,49.2369961,-123.0710575
7.46E+17,West End,49.28495,-123.13754
7.46E+17,West End,49.28647,-123.13776
7.46E+17,West End,49.28635,-123.13877
7.46E+17,West End,49.28647,-123.13773
7.46E+17,Kitsilano,49.2671,-123.15752
7.46E+17,Downtown,49.2792118,-123.1214803
7.46E+17,Downtown,49.28088,-123.12415
7.46E+17,Kitsilano,49.26277,-123.16117
7.46E+17,Kitsilano,49.26447,-123.16265
7.46E+17,Renfrew-Collingwood,49.24406,-123.04986
7.46E+17,Renfrew-Collingwood,49.24639,-123.04994
7.46E+17,Dunbar Southlands,49.2539799,-123.1793229
7.47E+17,Hastings-Sunrise,49.28323,-123.0501
7.47E+17,Downtown,49.28751,-123.11652
7.47E+17,Strathcona,49.26978523,-123.1005314
7.47E+17,Downtown Eastside,49.28031,-123.10536
7.47E+17,Downtown,49.2788408,-123.107399
7.47E+17,Downtown,49.27684,-123.10281
7.47E+17,Kitsilano,49.26982,-123.18107
7.47E+17,Kitsilano,49.2677,-123.18027
7.48E+17,Downtown,49.278,-123.10719
7.48E+17,West End,49.2885264,-123.1282836
7.48E+17,Downtown,49.27857587,-123.1086706
7.49E+17,Downtown,49.27921173,-123.1214803
7.49E+17,Victoria-Fraserview,49.21289,-123.06021
7.49E+17,Kitsilano,49.25799213,-123.1705567
7.49E+17,Downtown,49.28045,-123.11069
7.49E+17,Fairview,49.27013,-123.13507
7.49E+17,West End,49.29138,-123.13584
7.49E+17,Downtown,49.27735,-123.12876
7.49E+17,Hastings-Sunrise,49.2849837,-123.0275133
7.49E+17,Downtown,49.28983,-123.11723
7.49E+17,Kerrisdale,49.23099,-123.16156
7.49E+17,Dunbar Southlands,49.25352911,-123.1777655
7.49E+17,Marpole,49.21157,-123.14541
7.49E+17,Mount Pleasant,49.2595822,-123.0924196
7.49E+17,Marpole,49.21174,-123.14651
7.50E+17,Downtown,49.2817756,-123.1239209
7.50E+17,Downtown,49.29434,-123.13418
7.50E+17,West End,49.29253,-123.13437
7.50E+17,West End,49.28517,-123.12425
7.50E+17,Dunbar Southlands,49.24921,-123.18242
7.50E+17,Kerrisdale,49.23287,-123.16151
7.50E+17,Fairview,49.26772,-123.13623
7.50E+17,Downtown,49.27582,-123.11418
7.50E+17,Renfrew-Collingwood,49.2522,-123.05592
7.50E+17,Riley Park,49.2333752,-123.1048264
7.50E+17,Mount Pleasant,49.26045,-123.11334
7.50E+17,Grandview-Woodland,49.27251,-123.07118
7.50E+17,Mount Pleasant,49.25919,-123.11335
7.50E+17,Mount Pleasant,49.25866,-123.11309
7.50E+17,Mount Pleasant,49.25991,-123.11321
7.50E+17,Mount Pleasant,49.26012,-123.11337
7.50E+17,Mount Pleasant,49.25858,-123.1115
7.51E+17,Marpole,49.21837,-123.1184
7.51E+17,Kitsilano,49.2684061,-123.155338
